mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,sample_size,.metric,.estimator,mean,n,std_err,.config
19,905,17,8,0.0011474757896933329,0.007325711347496002,0.5259857498458587,rsq,standard,0.5964812330564607,5,0.001707914032372584,pre0_mod10_post0
20,1375,15,5,0.0019136738151381558,2.1091910144356096,0.9316850046743639,mae,standard,1.4947170037854027,5,0.002802669408080972,pre0_mod11_post0
20,1375,15,5,0.0019136738151381558,2.1091910144356096,0.9316850046743639,rmse,standard,1.9270815227278473,5,0.0031177178536085383,pre0_mod11_post0
20,1375,15,5,0.0019136738151381558,2.1091910144356096,0.9316850046743639,rsq,standard,0.6042528432311269,5,0.0020527197239588618,pre0_mod11_post0
21,1773,39,8,0.07307962447072652,4.852581379506284e-5,0.6842763311501282,mae,standard,1.3572443789492534,5,0.004311055543616359,pre0_mod12_post0
21,1773,39,8,0.07307962447072652,4.852581379506284e-5,0.6842763311501282,rmse,standard,1.7907223710572338,5,0.0036679714457693367,pre0_mod12_post0
21,1773,39,8,0.07307962447072652,4.852581379506284e-5,0.6842763311501282,rsq,standard,0.637434708238059,5,0.0017301852804660347,pre0_mod12_post0
23,1854,19,4,0.007923635489921838,0.599338107414555,0.9624574077470849,mae,standard,1.3865001282899303,5,0.003595145191257596,pre0_mod13_post0
23,1854,19,4,0.007923635489921838,0.599338107414555,0.9624574077470849,rmse,standard,1.8204170564903812,5,0.0034817817864292457,pre0_mod13_post0
23,1854,19,4,0.007923635489921838,0.599338107414555,0.9624574077470849,rsq,standard,0.6268103118503794,5,0.0017534539656368616,pre0_mod13_post0
24,1462,13,8,0.013595071747344235,4.833407858986051,0.6076890884743382,mae,standard,1.3638791930490304,5,0.004158184433291562,pre0_mod14_post0
24,1462,13,8,0.013595071747344235,4.833407858986051,0.6076890884743382,rmse,standard,1.7984598512163747,5,0.0032979333566456963,pre0_mod14_post0
24,1462,13,8,0.013595071747344235,4.833407858986051,0.6076890884743382,rsq,standard,0.6343042636238628,5,0.0016714295340591755,pre0_mod14_post0
26,850,6,5,0.08372812837343933,0.016971117720860133,0.5800507186097092,mae,standard,1.3584043879953485,5,0.004485144616031491,pre0_mod15_post0
26,850,6,5,0.08372812837343933,0.016971117720860133,0.5800507186097092,rmse,standard,1.7919793476433665,5,0.0038700710550519063,pre0_mod15_post0
26,850,6,5,0.08372812837343933,0.016971117720860133,0.5800507186097092,rsq,standard,0.6369226562914908,5,0.001651291745393002,pre0_mod15_post0
27,1944,30,5,0.0015922238728889265,66.47554605467754,0.7757171789339433,mae,standard,1.4602065879695112,5,0.0029284498835818605,pre0_mod16_post0
27,1944,30,5,0.0015922238728889265,66.47554605467754,0.7757171789339433,rmse,standard,1.8917007294944321,5,0.0030556056112572556,pre0_mod16_post0
27,1944,30,5,0.0015922238728889265,66.47554605467754,0.7757171789339433,rsq,standard,0.610572609767677,5,0.0019356034746412013,pre0_mod16_post0
28,356,32,4,0.012386971820338375,1.0745749066042354,0.6219013480159143,mae,standard,1.4951615037628345,5,0.0037463511829885477,pre0_mod17_post0
28,356,32,4,0.012386971820338375,1.0745749066042354,0.6219013480159143,rmse,standard,1.9292423847106857,5,0.0038483903746434314,pre0_mod17_post0
28,356,32,4,0.012386971820338375,1.0745749066042354,0.6219013480159143,rsq,standard,0.595819486676275,5,0.0021966058972499062,pre0_mod17_post0
30,1196,29,6,0.0013369776652601417,0.02068982003545479,0.9129014724904361,mae,standard,1.5612112484591605,5,0.0025893533905786493,pre0_mod18_post0
30,1196,29,6,0.0013369776652601417,0.02068982003545479,0.9129014724904361,rmse,standard,1.9966581826809733,5,0.0031449366675125223,pre0_mod18_post0
30,1196,29,6,0.0013369776652601417,0.02068982003545479,0.9129014724904361,rsq,standard,0.6020858268433387,5,0.001959273455062369,pre0_mod18_post0
32,1431,23,7,0.003065989329170015,0.04444244692935402,0.7108479988722441,mae,standard,1.3860982323121407,5,0.003587416136086258,pre0_mod19_post0
32,1431,23,7,0.003065989329170015,0.04444244692935402,0.7108479988722441,rmse,standard,1.8190708985153792,5,0.003333538531146391,pre0_mod19_post0
32,1431,23,7,0.003065989329170015,0.04444244692935402,0.7108479988722441,rsq,standard,0.6281349614417987,5,0.0017438042851179248,pre0_mod19_post0
34,620,12,6,0.09291548382752525,2.4078535708749573,0.8098296990967355,mae,standard,1.3608246858162594,5,0.004425048163735854,pre0_mod20_post0
34,620,12,6,0.09291548382752525,2.4078535708749573,0.8098296990967355,rmse,standard,1.794527112831332,5,0.0035557991455255817,pre0_mod20_post0
34,620,12,6,0.09291548382752525,2.4078535708749573,0.8098296990967355,rsq,standard,0.6358902047227892,5,0.0016862981790807291,pre0_mod20_post0
36,416,26,10,0.002443624372106734,0.060343574190738845,0.8624331634918538,mae,standard,1.6783009880985427,5,0.002881133089827768,pre0_mod21_post0
36,416,26,10,0.002443624372106734,0.060343574190738845,0.8624331634918538,rmse,standard,2.1250123255834494,5,0.004046157833048461,pre0_mod21_post0
36,416,26,10,0.002443624372106734,0.060343574190738845,0.8624331634918538,rsq,standard,0.5976753127797213,5,0.0018102646302656255,pre0_mod21_post0
37,1553,24,4,0.004532133890618984,7.253102605601196,0.9901360794630212,mae,standard,1.441341664701729,5,0.003116374057488352,pre0_mod22_post0
37,1553,24,4,0.004532133890618984,7.253102605601196,0.9901360794630212,rmse,standard,1.8744739744275267,5,0.0032048020990418325,pre0_mod22_post0
37,1553,24,4,0.004532133890618984,7.253102605601196,0.9901360794630212,rsq,standard,0.6107344869484903,5,0.0020214146934628007,pre0_mod22_post0
39,379,8,10,0.004696578370590737,6.1029140832263706e-5,0.7963606095795209,mae,standard,1.504953658421118,5,0.0029543599706794424,pre0_mod23_post0
39,379,8,10,0.004696578370590737,6.1029140832263706e-5,0.7963606095795209,rmse,standard,1.9352045672479963,5,0.0036710543143024447,pre0_mod23_post0
39,379,8,10,0.004696578370590737,6.1029140832263706e-5,0.7963606095795209,rsq,standard,0.6111497679564553,5,0.0018127929294654425,pre0_mod23_post0
40,555,20,9,0.04202322013987563,9.260376327477342e-4,0.6399897253722884,mae,standard,1.3580368237584752,5,0.004305501046959817,pre0_mod24_post0
40,555,20,9,0.04202322013987563,9.260376327477342e-4,0.6399897253722884,rmse,standard,1.7913904026607925,5,0.0036978939551245557,pre0_mod24_post0
40,555,20,9,0.04202322013987563,9.260376327477342e-4,0.6399897253722884,rsq,standard,0.6371589316477164,5,0.0017227410784317221,pre0_mod24_post0
42,657,21,7,0.021600416163731897,0.3665220966828334,0.9718334572544942,mae,standard,1.3612512623673791,5,0.004273637409234991,pre0_mod25_post0
42,657,21,7,0.021600416163731897,0.3665220966828334,0.9718334572544942,rmse,standard,1.7947432879043568,5,0.003603782718929881,pre0_mod25_post0
42,657,21,7,0.021600416163731897,0.3665220966828334,0.9718334572544942,rsq,standard,0.63581651167245,5,0.0016740703636349723,pre0_mod25_post0
42,1814,9,7,0.036863876136102466,1.3580721316708443e-4,0.94996895629835,mae,standard,1.3568127988300198,5,0.004275714494199516,pre0_mod26_post0
42,1814,9,7,0.036863876136102466,1.3580721316708443e-4,0.94996895629835,rmse,standard,1.7906781961829938,5,0.00374936016112312,pre0_mod26_post0
42,1814,9,7,0.036863876136102466,1.3580721316708443e-4,0.94996895629835,rsq,standard,0.6374585461863593,5,0.0015722126451292227,pre0_mod26_post0
44,1922,27,6,0.017872004776317313,0.0022179932454688776,0.8229063041935054,mae,standard,1.3577448317668022,5,0.0043762905157039055,pre0_mod27_post0
44,1922,27,6,0.017872004776317313,0.0022179932454688776,0.8229063041935054,rmse,standard,1.7911585848456972,5,0.00369249332907611,pre0_mod27_post0
44,1922,27,6,0.017872004776317313,0.0022179932454688776,0.8229063041935054,rsq,standard,0.6372525432280528,5,0.0017316853848103222,pre0_mod27_post0
46,1538,21,9,0.05320797418650116,2.5213150535235496e-4,0.7644415872792403,mae,standard,1.3567800055957928,5,0.004304220466034449,pre0_mod28_post0
46,1538,21,9,0.05320797418650116,2.5213150535235496e-4,0.7644415872792403,rmse,standard,1.7904705843952597,5,0.0036721794695896734,pre0_mod28_post0
46,1538,21,9,0.05320797418650116,2.5213150535235496e-4,0.7644415872792403,rsq,standard,0.6375391107553263,5,0.0016731978051811667,pre0_mod28_post0
48,796,11,8,0.005482069191315713,0.09734532291996581,0.5407152298178214,mae,standard,1.3825597333629898,5,0.0036741502289116953,pre0_mod29_post0
48,796,11,8,0.005482069191315713,0.09734532291996581,0.5407152298178214,rmse,standard,1.8151778388487054,5,0.0034148506815635067,pre0_mod29_post0
48,796,11,8,0.005482069191315713,0.09734532291996581,0.5407152298178214,rsq,standard,0.6293144352541398,5,0.0017076008287863435,pre0_mod29_post0
49,1690,35,3,0.0014372806830840652,0.004793082148757062,0.6506208845996297,mae,standard,1.7331823214960735,5,0.002837885133110994,pre0_mod30_post0
49,1690,35,3,0.0014372806830840652,0.004793082148757062,0.6506208845996297,rmse,standard,2.1982809923706856,5,0.003036089281785148,pre0_mod30_post0
49,1690,35,3,0.0014372806830840652,0.004793082148757062,0.6506208845996297,rsq,standard,0.5060275859993607,5,0.0028752492243154034,pre0_mod30_post0
