year,site,longitude,latitude,dayl_s_mean,prcp_mm_total,srad_wm2_mean,tmax_c_mean,tmin_c_mean,vp_pa_mean,swe_kgm2_mean
2017,OHH1,-83.664387,39.85542,43200.11939726028,1507.73,304.3932328767123,17.07854794520548,6.073506849315068,1098.0365205479452,0.18194520547945206
2017,ONH1,-80.426126,43.496036,43200.13690410959,1026.06,291.91668493150684,12.803095890410958,3.057917808219178,900.6444383561644,8.04076712328767
2017,ONH2,-81.883468,42.452733,43200.131643835615,851.77,294.3358904109589,14.429013698630136,5.188986301369863,1034.504109589041,2.507178082191781
2017,WIH1,-89.531052,43.057176,43200.13454794521,1116.33,297.9893698630137,14.031506849315068,3.2155342465753423,939.9147671232877,4.1756164383561645
2017,WIH2,-89.335756,43.324531,43200.136191780824,949.29,295.36556164383563,13.886931506849315,2.698794520547945,910.7211506849316,3.48386301369863
2018,ARH1,-90.760887,34.729169,43200.09890410959,1793.56,319.9883287671233,22.226,11.490438356164384,1589.3765205479451,0
2018,ARH2,-90.075296,35.673794,43200.102410958905,1731.29,318.304602739726,21.5827397260274,10.931698630136987,1558.4610410958903,1.5567671232876712
2018,DEH1,-75.450174,38.649088,43200.114575342464,1616.88,303.8967397260274,19.47295890410959,9.666219178082192,1433.9695342465754,1.0818082191780822
2018,GAH1,-83.55493,31.506548,43200.08701369863,1616.72,338.17501369863015,25.512054794520548,13.379643835616438,1720.462602739726,0
2018,GAH2,-83.309224,33.714938,43200.09484931507,1536.16,333.46843835616437,23.81646575342466,11.42531506849315,1538.6757260273973,0.004328767123287671
2018,IAH1,-91.486184,41.198704,43200.12602739726,1110.14,308.3952602739726,15.469095890410959,4.020739726027397,1060.80701369863,4.934027397260274
2018,IAH2,-94.727418,42.06593,43200.13010958904,1225.74,300.9918082191781,13.949479452054794,2.81572602739726,1001.3575342465754,4.278958904109589
2018,IAH3,-92.260145,41.98745,43200.12978082192,1228.95,305.3168767123288,14.16241095890411,2.889835616438356,990.9623287671233,8.792986301369863
2018,IAH4,-93.696248,41.997745,43200.129643835615,1378.76,300.90361643835615,14.403534246575342,3.397780821917808,1025.1570136986302,2.4286301369863015
2018,ILH1,-88.228307,40.063426,43200.12084931507,1263.62,315.39134246575344,16.75972602739726,5.733506849315068,1164.2995342465754,3.7005479452054795
2018,INH1,-86.990129,40.478359,43200.12249315069,1174.67,303.78172602739727,16.04150684931507,5.16613698630137,1118.3976438356165,1.2948219178082192
2018,KSH1,-100.775703,37.810416,43200.11101369863,645.77,348.3442191780822,20.97641095890411,4.5063287671232874,900.9350684931507,0.008767123287671232
2018,MIH1,-84.497841,42.68848,43200.13328767123,943.71,293.78605479452057,14.114630136986301,4.0688219178082194,1004.9249041095891,2.227232876712329
2018,MNH1,-93.53380207,44.06980718,43200.14005479452,1121.17,287.490602739726,11.59013698630137,1.4716986301369863,944.3807671232877,4.492876712328767
2018,MOH1,-92.209583,38.896725000000004,43200.115561643834,997.49,317.82189041095893,18.49964383561644,7.361178082191781,1269.77,3.294082191780822
2018,NCH1,-78.493005,35.666642,43200.102410958905,1529.27,321.2934520547945,22.096383561643837,10.375890410958904,1489.2139452054794,0.08413698630136987
2018,NEH2,-96.560109,41.379819,43200.12682191781,992.16,305.4604383561644,15.151232876712328,3.746739726027397,1028.3185753424657,1.2987945205479452
2018,NYH1,-76.65245,42.7292,43200.13328767123,1068.19,289.6547123287671,13.432191780821919,3.7613972602739727,979.0507945205479,3.436027397260274
2018,NYH2,-76.655072,42.725427,43200.13328767123,1063.63,289.443095890411,13.500219178082192,3.8432602739726027,983.3187123287671,3.1013972602739726
2018,NYH3,-76.655467,42.725529,43200.13328767123,1063.63,289.443095890411,13.500219178082192,3.8432602739726027,983.3187123287671,3.1013972602739726
2018,OHH1,-83.670361,39.856653,43200.11939726028,1492.8,300.2372328767123,16.20309589041096,5.927232876712329,1151.4052328767123,0.7986027397260274
2018,SCH1,-82.73703,34.622082,43200.09821917808,1693.33,322.85454794520547,22.402136986301368,10.893671232876713,1509.8685753424656,0.004191780821917808
2018,TXH1-Dry,-96.434713,30.546732,43200.083671232875,1365.81,347.7418630136986,26.507890410958904,13.72709589041096,1739.262109589041,0
2018,TXH1-Early,-96.434713,30.546732,43200.083671232875,1365.81,347.7418630136986,26.507890410958904,13.72709589041096,1739.262109589041,0
2018,TXH1-Late,-96.434713,30.546732,43200.083671232875,1365.81,347.7418630136986,26.507890410958904,13.72709589041096,1739.262109589041,0
2018,WIH1,-89.5311,43.0554,43200.13454794521,1642.6,301.1312328767123,13.020657534246576,2.643041095890411,957.5224383561643,9.575671232876712
2018,WIH2,-89.3852,43.4049,43200.136712328764,1264.69,294.5295616438356,13.085917808219179,2.41772602739726,946.7396712328767,7.4487945205479456
2019,DEH1,-75.4341,38.6698,43200.114575342464,1074.18,309.7321917808219,20.005041095890412,9.62331506849315,1400.8182739726028,0.06772602739726027
2019,GAH1,-83.55493,31.506548,43200.08701369863,1089.93,348.07161643835616,26.334,13.348465753424657,1676.923808219178,0
2019,GAH2,-83.307778,33.721111,43200.09484931507,982.84,344.2229315068493,24.656712328767124,11.858109589041096,1527.5358356164384,0
2019,GEH1,9.937345,51.501631,NA,NA,NA,NA,NA,NA,NA
2019,IAH1,-91.49519078,41.1994375,43200.12602739726,1143.45,305.6531506849315,15.035068493150685,3.99813698630137,1052.2240821917808,9.722821917808218
2019,IAH2,-94.72084876,42.06453313,43200.13010958904,1069.32,302.16613698630135,13.708219178082192,2.416958904109589,969.6169315068494,8.690246575342465
2019,IAH3,-92.24135954,41.97579183,43200.12978082192,1188.49,304.0188493150685,13.56958904109589,2.4568219178082193,961.7291232876712,12.155397260273972
2019,IAH4,-93.79508048,42.03217123,43200.129643835615,1148.83,304.3714794520548,13.809835616438356,2.5798082191780822,969.8387123287671,9.593150684931507
2019,ILH1,-88.229125,40.059138,43200.12084931507,1030.52,317.0145205479452,16.41284931506849,5.549561643835617,1123.363616438356,4.9271232876712325
2019,INH1,-87.000529,40.476661,43200.12249315069,1032.24,308.5641369863014,15.915808219178082,5.028164383561644,1081.8347671232877,5.233068493150685
2019,MIH1,-84.471602,42.707672,43200.13328767123,1060.1,295.9169863013699,13.826493150684932,3.56972602739726,967.3597808219179,7.192
2019,MNH1,-93.523748,44.066148,43200.14005479452,1314.3,292.8235342465753,11.002054794520548,0.9885479452054795,908.3375068493151,20.829095890410958
2019,MOH1,-92.20918,38.89504,43200.115561643834,1252.93,312.24476712328766,17.96271232876712,7.3192876712328765,1256.8391232876713,2.7843013698630137
2019,NCH1,-78.510089,35.669668,43200.102410958905,1293.4,328.3212602739726,22.630712328767125,10.638767123287671,1469.9206575342466,0.140986301369863
2019,NEH1,-96.6159,40.8604,43200.1244109589,972.12,316.0646301369863,16.065424657534248,4.266904109589041,1075.1126301369864,9.719178082191782
2019,NYH1,-76.65245,42.7286833,43200.13328767123,1091.12,300.8234794520548,13.224986301369864,2.9235890410958905,911.2797808219178,14.108712328767123
2019,NYH2,-76.6520512,42.7326631,43200.13328767123,1091.12,300.8234794520548,13.224986301369864,2.9235890410958905,911.2797808219178,14.108712328767123
2019,NYH3,-76.6530185,42.732626,43200.13328767123,1091.12,300.8234794520548,13.224986301369864,2.9235890410958905,911.2797808219178,14.108712328767123
2019,OHH1,-83.670359,39.856629,43200.11939726028,1190.66,307.1993698630137,16.71427397260274,5.7246575342465755,1110.8565753424657,3.690109589041096
2019,ONH2,-81.882542,42.452053,43200.131643835615,937.33,293.22230136986303,13.422328767123288,4.753945205479452,1038.325287671233,3.675835616438356
2019,SCH1,-82.737411,34.622112,43200.09821917808,1187.44,333.8537260273973,23.418657534246574,11.158657534246576,1480.536794520548,0
2019,TXH1,-96.434713,30.546732,43200.083671232875,1083.54,352.61016438356165,26.857397260273974,13.566602739726028,1737.2023835616437,0
2019,TXH2,-96.434713,30.546732,43200.083671232875,1083.54,352.61016438356165,26.857397260273974,13.566602739726028,1737.2023835616437,0
2019,TXH3,-96.434713,30.546732,43200.083671232875,1083.54,352.61016438356165,26.857397260273974,13.566602739726028,1737.2023835616437,0
2019,WIH1,-89.530362,43.057183,43200.13454794521,1266.58,303.59054794520546,12.624712328767123,2.1268767123287673,923.8023561643836,22.056
2019,WIH2,-89.332787,43.32034,43200.136191780824,1228.24,299.20317808219176,12.357178082191782,1.8346301369863014,905.2278904109589,23.49
2020,DEH1,-75.466066,38.630059,43200.114575342464,1591.62,301.73967123287673,20.025616438356163,10.206602739726028,1427.349589041096,0
2020,GAH1,-83.559249,31.508254,43200.08701369863,1374.7,345.2533698630137,25.914246575342467,13.750657534246574,1733.9809315068494,0
2020,GAH2,-83.303353,33.723144,43200.09484931507,1581.83,338.0888767123288,23.8433698630137,11.676301369863014,1530.1219726027398,0
2020,GEH1,9.923347,51.494772,NA,NA,NA,NA,NA,NA,NA
2020,IAH1,-91.48738002,41.19863411,43200.12602739726,919.62,309.6364109589041,16.031917808219177,4.86813698630137,1045.761315068493,4.911917808219179
2020,INH1,-86.990133,40.478355,43200.12249315069,902.88,305.61953424657537,16.843424657534246,5.76068493150685,1080.810383561644,1.350109589041096
2020,MIH1,-84.46955,42.708226,43200.13328767123,936.78,299.2315890410959,15.071917808219178,4.437232876712328,981.6365205479452,1.8547671232876712
2020,MNH1,-93.53302313,44.06857957,43200.14005479452,914.9,296.4371506849315,13.105835616438355,2.2395068493150685,931.9661917808219,9.030602739726028
2020,MOH1,-92.207135,38.89676,43200.115561643834,1234,313.955095890411,18.464082191780822,7.655068493150685,1239.2403287671232,1.4721369863013698
2020,NCH1,-77.57024056,35.30019852,43200.10109589041,1575.53,320.8830136986301,23.07668493150685,11.678109589041096,1551.3090684931508,0
2020,NEH1,-96.61667,40.85194,43200.1244109589,625.76,319.57008219178084,17.72476712328767,4.711945205479452,1023.6793150684931,2.026986301369863
2020,NYH2,-76.649715,42.731967,43200.13328767123,921.45,293.7119452054795,14.647013698630136,4.336684931506849,980.5184383561644,0.9842465753424657
2020,NYH3,-76.651002,42.731936,43200.13328767123,921.45,293.7119452054795,14.647013698630136,4.336684931506849,980.5184383561644,0.9842465753424657
2020,NYS1,-76.651739,42.73192,43200.13328767123,921.45,293.7119452054795,14.647013698630136,4.336684931506849,980.5184383561644,0.9842465753424657
2020,OHH1,-83.673847,39.856658,43200.11939726028,1150.12,301.7952328767123,16.865342465753425,6.1346849315068495,1098.772383561644,0.4283835616438356
2020,SCH1,-82.737416,34.621912,43200.09821917808,1852.09,328.2946301369863,22.514767123287672,11.068328767123287,1486.5206301369863,0
2020,TXH1,-96.428085,30.537182,43200.083671232875,910.98,346.3258082191781,27.273424657534246,14.501726027397261,1836.809506849315,0
2020,TXH2,-96.427673,30.537623,43200.083671232875,910.98,346.3258082191781,27.273424657534246,14.501726027397261,1836.809506849315,0
2020,TXH3,-96.427156,30.538091,43200.083671232875,910.98,346.3258082191781,27.273424657534246,14.501726027397261,1836.809506849315,0
2020,WIH1,-89.528261,43.0568242,43200.13454794521,1016.38,304.5530410958904,14.133808219178082,3.0651506849315067,934.8984657534246,8.050109589041096
2020,WIH2,-89.384175,43.294275,43200.13594520548,1044.23,299.44731506849314,14.071479452054795,2.943041095890411,929.6333150684932,5.598904109589041
2020,WIH3,-89.545233,44.115206,43200.14005479452,915.5600000000001,294.42920547945204,13.196219178082192,2.2115068493150685,893.9504657534246,6.386821917808219
2021,COH1,-104.9957,40.6476,43200.12347945206,313.18,362.302602739726,18.5413698630137,2.4138082191780823,596.3949315068493,1.9044657534246576
2021,DEH1,-75.458,38.635,43200.114575342464,1231.15,307.4604383561644,19.968438356164384,9.969780821917809,1415.3046301369864,0
2021,GAH1,-83.559249,31.508254,43200.08701369863,1556.14,341.7287945205479,25.326465753424657,12.953041095890411,1645.9171780821919,0
2021,GAH2,-83.3100044,33.7147791,43200.09484931507,1590.78,342.876602739726,23.886246575342465,11.127260273972603,1477.5709863013699,0
2021,GEH1,9.926148,51.470534,NA,NA,NA,NA,NA,NA,NA
2021,IAH1,-91.4951509,41.19959334,43200.12602739726,961.24,308.5035342465753,16.378575342465755,5.369616438356164,1119.1459452054794,4.386602739726027
2021,IAH2,-94.7211393,42.06455628,43200.13010958904,732.59,307.7959178082192,16.130328767123288,3.828712328767123,993.336,2.8118356164383562
2021,IAH3,-92.2413595,41.97559974,43200.12978082192,771.91,309.663397260274,15.565698630136986,3.8381643835616437,1006.3887123287672,6.772876712328768
2021,IAH4,-93.695864,41.99856485,43200.129643835615,771.48,309.5684657534247,16.32358904109589,4.310136986301369,1008.5887397260274,2.48586301369863
2021,INH1,-86.998063,40.476658,43200.12249315069,1151.1,308.0304383561644,17.102849315068493,6.161506849315068,1149.849917808219,3.388164383561644
2021,MIH1,-84.469519,42.707408,43200.13328767123,991.93,299.58515068493153,15.674383561643836,4.84213698630137,1025.7824383561644,3.37986301369863
2021,MNH1,-93.533411,44.070958,43200.14005479452,636.23,298.30246575342466,14.035123287671233,2.950876712328767,919.8036164383561,2.0627945205479454
2021,NCH1,-77.17707758,36.12860022,43200.104410958906,1337.96,325.19531506849313,22.337890410958906,10.276109589041097,1425.6221643835615,0
2021,NEH1,-96.59643669,40.86124999,43200.1244109589,833.94,319.80550684931507,18.38276712328767,5.422191780821918,1111.5521643835616,5.319123287671233
2021,NEH2,-100.7493277,41.0538996,43200.125232876715,596.66,336.0908493150685,18.135753424657533,2.8721369863013697,897.8421369863014,2.944986301369863
2021,NEH3,-100.7800172,41.0899758,43200.125232876715,568.47,335.8167123287671,18.726712328767125,3.0913150684931505,906.6170410958904,2.383068493150685
2021,NYH2,-76.65655,42.732955,43200.13328767123,1211.56,294.5298904109589,14.651287671232877,4.9147123287671235,1029.0982191780822,7.931479452054795
2021,NYH3,-76.655673,42.733032,43200.13328767123,1211.56,294.5298904109589,14.651287671232877,4.9147123287671235,1029.0982191780822,7.931479452054795
2021,NYS1,-76.65443,42.73384,43200.13328767123,1211.56,294.5298904109589,14.651287671232877,4.9147123287671235,1029.0982191780822,7.931479452054795
2021,SCH1,-82.737131,34.622998,43200.09821917808,1398.1200000000001,331.9775890410959,22.52117808219178,10.513780821917809,1432.479397260274,0
2021,TXH1,-96.42757069,30.53774915,43200.083671232875,987.65,345.2775616438356,26.532164383561643,14.849753424657534,1869.5019726027397,0.832054794520548
2021,TXH2,-96.42813145,30.53724828,43200.083671232875,987.65,345.2775616438356,26.532164383561643,14.849753424657534,1869.5019726027397,0.832054794520548
2021,TXH3,-96.42708262,30.53820977,43200.083671232875,987.65,345.2775616438356,26.532164383561643,14.849753424657534,1869.5019726027397,0.832054794520548
2021,WIH1,-89.52965,43.05714,43200.13454794521,742.4,306.7904383561644,14.80082191780822,3.283013698630137,954.2438630136986,10.58468493150685
2021,WIH2,-89.332737,43.319604,43200.13594520548,659.04,302.26082191780824,14.634082191780822,3.0561095890410956,932.7987671232877,7.197698630136986
2021,WIH3,-89.5431,44.11493,43200.14005479452,869.07,298.01745205479455,13.84213698630137,2.358191780821918,896.722,5.4089041095890416
