year,site,month_abb,mean_dayl_s,mean_srad_w_m_2,mean_tmax_deg_c,mean_tmin_deg_c,mean_vp_pa,sum_prcp_mm_day,sum_swe_kg_m_2
2014,IAH2,Nov,34462.371333333336,204.971,3.5456666666666665,-7.749333333333333,390.6363333333333,11.67,67.52
2014,IAH2,Dec,32329.137741935483,139.53032258064516,0.977741935483871,-5.7787096774193545,441.4225806451613,23.98,32.449999999999996
2014,IAH3,Jan,33574.33,209.3383870967742,-4.615161290322581,-16.88064516129032,189.24354838709678,12.709999999999999,96.86
2014,IAH3,Feb,37277.22607142857,260.72714285714284,-6.084642857142857,-17.3125,181.08535714285713,46.91,731.36
2014,IAH3,Mar,42162.07548387097,375.47741935483873,4.150322580645161,-7.352903225806451,342.5345161290322,22.189999999999998,1072.02
2014,IAH3,Apr,47369.83433333333,377.787,14.762333333333334,1.3043333333333333,640.5266666666666,160.46,122.87
2014,IAH3,May,51779.193225806455,413.9990322580645,22.231290322580644,8.908387096774193,1189.6641935483872,57.03,0
2014,IAH3,Jun,54014.759666666665,354.34233333333333,26.577,15.645333333333333,1800.08,288.7,0
2014,IAH3,Jul,52958.88483870968,402.90935483870965,25.810967741935485,14.36774193548387,1660.7625806451613,78.08,0
2014,IAH3,Aug,49113.77225806451,325.0664516129032,26.88225806451613,16.488709677419354,1895.9006451612904,139.13,0
2014,IAH3,Sep,44065.975333333336,356.297,22.618666666666666,9.872333333333334,1257.1946666666668,74.39,0
2014,IAH3,Oct,38869.03129032258,265.3964516129032,15.84,3.721935483870968,816.0503225806451,70.45,0
2014,IAH3,Nov,34498.71566666666,199.98933333333332,3.395,-6.988,400.84066666666666,21.93,34.160000000000004
2014,IAH3,Dec,32375.180322580643,147.53225806451613,1.346774193548387,-5.453548387096774,443.75548387096774,30.669999999999998,5.93
2014,IAH4,Jan,33833.60709677419,216.25387096774193,-3.1038709677419356,-15.47483870967742,209.70612903225808,21.14,202.52
2014,IAH4,Feb,37432.938571428575,271.07928571428573,-4.187857142857143,-15.896428571428572,209.54607142857142,64.35000000000001,929.79
2014,IAH4,Mar,42188.99612903226,378.5341935483871,5.744516129032258,-6.888064516129032,380.35225806451615,25.09,1407.69
2014,IAH4,Apr,47260.973333333335,397.42966666666666,16.255666666666666,2.5116666666666667,707.7883333333333,124.21,257.94
2014,IAH4,May,51549.918387096775,399.2209677419355,23.258064516129032,10.23225806451613,1266.2012903225807,45.61,0
2014,IAH4,Jun,53720.509,355.7216666666667,27.52766666666667,16.430333333333333,1887.8453333333334,242.52,0
2014,IAH4,Jul,52695.73806451613,397.31709677419354,26.607096774193547,15.098709677419354,1735.4835483870968,89.96000000000001,0
2014,IAH4,Aug,48958.2335483871,331.25709677419354,27.58967741935484,17.50483870967742,2020.6793548387097,135.93,0
2014,IAH4,Sep,44043.521,368.1616666666667,23.654333333333334,10.543,1318.2966666666666,132.1,0
2014,IAH4,Oct,38982.180645161294,263.5783870967742,16.75258064516129,4.922258064516129,887.4896774193548,124.86,0
2014,IAH4,Nov,34731.435666666664,190.22966666666667,4.576333333333333,-5.750666666666667,433.80833333333334,52.43,57.72
2014,IAH4,Dec,32669.730967741936,159.72096774193548,2.643548387096774,-4.33,474.8296774193548,25.04,22.360000000000003
2014,ILH1,Jan,34219.54774193549,231.14741935483872,-1.9264516129032259,-12.754193548387097,259.2309677419355,70.42,729.09
2014,ILH1,Feb,37665.311785714286,296.69892857142855,-2.2357142857142858,-12.554285714285715,267.59285714285716,74.67999999999999,1541.41
2014,ILH1,Mar,42229.224516129034,408.0425806451613,7.403225806451613,-4.70258064516129,450.8232258064516,35.89,1635.6299999999999
2014,ILH1,Apr,47098.405,406.1836666666667,18.011,4.947333333333334,878.496,96.41,168.52
2014,ILH1,May,51208.35064516129,391.40419354838707,23.893870967741936,11.633870967741936,1398.208064516129,115.59,0
2014,ILH1,Jun,53282.983,345.106,28.156666666666666,17.532333333333334,2034.9803333333334,228.68,0
2014,ILH1,Jul,52304.082903225804,412.5141935483871,26.37741935483871,15.216774193548387,1750.7548387096774,172.31,0
2014,ILH1,Aug,48726.13032258065,344.04645161290324,27.775806451612905,17.64483870967742,2043.5716129032257,54.37,0
2014,ILH1,Sep,44009.96666666667,364.85366666666664,24.157333333333334,11.434666666666667,1402.747,97.54,0
2014,ILH1,Oct,39151.144838709675,249.6393548387097,17.407096774193548,6.518387096774194,997.4851612903226,113.16,0
2014,ILH1,Nov,35078.107,214.07933333333332,6.537,-3.921666666666667,491.1383333333333,62.36,27.33
2014,ILH1,Dec,33107.69741935484,151.47290322580645,3.6648387096774195,-2.552258064516129,527.0622580645161,49.22,0
2014,INH1,Jan,34086.18709677419,218.23387096774192,-3.138709677419355,-14.186774193548388,237.0683870967742,121.91,2321.36
2014,INH1,Feb,37584.9375,298.61321428571426,-2.8635714285714284,-13.728214285714285,250.56392857142856,69.35,3743.53
2014,INH1,Mar,42215.30225806452,419.36709677419356,6.043225806451613,-6.040322580645161,411.32870967741934,43.36,4203.48
2014,INH1,Apr,47154.65,461.77133333333336,16.839333333333332,3.8293333333333335,821.5506666666666,108.51,2027.03
2014,INH1,May,51326.415483870966,380.21838709677417,23.16225806451613,10.650967741935483,1328.9606451612904,122.5,0
2014,INH1,Jun,53434.104999999996,350.827,27.952333333333332,16.689666666666668,1938.5023333333334,153.58,0
2014,INH1,Jul,52439.41129032258,416.2509677419355,25.981935483870966,14.035483870967742,1631.026129032258,74.95,0
2014,INH1,Aug,48806.40935483871,341.2225806451613,27.60225806451613,16.24258064516129,1877.786129032258,195.21,0
2014,INH1,Sep,44021.579666666665,355.864,23.686,10.557,1326.6026666666667,140.55,0
2014,INH1,Oct,39092.68935483871,234.53806451612903,16.836129032258064,5.535483870967742,932.8558064516129,148.67000000000002,0
2014,INH1,Nov,34958.281,199.068,6.045,-3.735666666666667,500.4576666666667,56.98,53.81
2014,INH1,Dec,32956.423548387094,144.90290322580645,3.3238709677419354,-2.8925806451612903,513.5990322580645,52.12,0
2014,MNH1,Jan,32796.1564516129,182.77354838709678,-7.661935483870968,-20.462258064516128,144.2974193548387,29.47,219.09
2014,MNH1,Feb,36811.90535714286,260.81464285714287,-8.548571428571428,-20.102857142857143,140.7564285714286,40.17,1142.67
2014,MNH1,Mar,42081.813870967744,361.2138709677419,0.7406451612903225,-9.77,317.4041935483871,34.629999999999995,2280.95
2014,MNH1,Apr,47694.75433333333,377.767,10.958,0.391,614.2583333333333,144.52,1344.6100000000001
2014,MNH1,May,52466.32677419355,402.9793548387097,20.15,8.12483870967742,1139.001935483871,113.22,0
2014,MNH1,Jun,54899.560666666664,348.837,25.110333333333333,15.23,1754.2533333333333,264.74,0
2014,MNH1,Jul,53748.82548387097,398.318064516129,25.898709677419355,14.75290322580645,1708.3387096774193,26.68,0
2014,MNH1,Aug,49578.60870967742,338.1325806451613,26.966129032258063,16.08516129032258,1841.584193548387,126.73,0
2014,MNH1,Sep,44132.914666666664,316.551,21.685666666666666,10.131,1285.0976666666666,51.13,0
2014,MNH1,Oct,38531.26258064516,256.75709677419354,14.380322580645162,2.5319354838709676,748.6787096774193,32.94,0
2014,MNH1,Nov,33801.15666666667,177.66933333333333,0.22599999999999998,-9.345333333333333,349.71733333333333,23.66,118.12
2014,MNH1,Dec,31489.463548387095,128.66709677419354,-1.4112903225806452,-7.854838709677419,389.8758064516129,19.14,160.7
2014,MOH1,Jan,34609.142258064516,240.44290322580645,1.8651612903225805,-11.110967741935484,289.6051612903226,41.6,454.88
2014,MOH1,Feb,37900.56964285714,308.2917857142857,1.0592857142857144,-10.342857142857143,312.97214285714284,26.04,709.1899999999999
2014,MOH1,Mar,42270.017096774194,388.9741935483871,11.076129032258065,-3.63,447.11,30.580000000000002,322.13
2014,MOH1,Apr,46933.681333333334,359.663,17.918333333333333,5.867333333333333,962.34,175.01,0
2014,MOH1,May,50863.217419354834,394.41322580645163,24.216451612903224,12.245483870967742,1485.2316129032258,85.42999999999999,0
2014,MOH1,Jun,52841.86866666667,359.5903333333333,27.506333333333334,17.827,2067.124333333333,211.03,0
2014,MOH1,Jul,51908.77225806451,429.541935483871,27.824193548387097,16.287741935483872,1883.5696774193548,61.78,0
2014,MOH1,Aug,48491.15612903226,361.99290322580646,29.87290322580645,18.857741935483872,2199.5051612903226,83.92,0
2014,MOH1,Sep,43975.941,361.3953333333333,25.038333333333334,12.885,1528.5266666666666,160.08,0
2014,MOH1,Oct,39322.33225806452,263.0912903225807,18.72741935483871,7.64741935483871,1072.273870967742,242.26,0
2014,MOH1,Nov,35428.363,218.47933333333333,8.310333333333332,-2.662,537.557,22.94,0
2014,MOH1,Dec,33549.25322580645,157.4893548387097,5.163225806451613,-1.4858064516129033,570.9554838709678,47.660000000000004,0
2014,MOH2,Jan,34590.93322580645,238.10096774193548,2.3190322580645164,-10.778709677419355,297.48129032258066,30.099999999999998,266
2014,MOH2,Feb,37889.56,303.8121428571429,1.3724999999999998,-10.098214285714286,319.6825,27,568.42
2014,MOH2,Mar,42268.10677419355,372.62387096774194,11.570645161290322,-3.2193548387096773,467.83935483870965,50.59,165.66
2014,MOH2,Apr,46941.39366666666,350.7323333333333,18.45,6.234,988.5813333333333,183.85,0
2014,MOH2,May,50879.35580645161,393.4003225806452,24.92225806451613,12.813225806451612,1550.0135483870968,52.92,0
2014,MOH2,Jun,52862.473,359.85133333333334,28.133,18.574333333333332,2166.3703333333333,173.78,0
2014,MOH2,Jul,51927.24612903226,425.14032258064515,28.416774193548388,16.953870967741935,1964.7216129032258,45.01,0
2014,MOH2,Aug,48502.152903225804,358.6290322580645,30.451612903225804,19.51258064516129,2291.8270967741937,135.57,0
2014,MOH2,Sep,43977.53566666666,357.79633333333334,25.611,13.379666666666667,1578.794,174.8,0
2014,MOH2,Oct,39314.31838709678,262.1190322580645,19.385161290322582,8.023548387096774,1101.88,262.25,0
2014,MOH2,Nov,35411.986,217.44166666666666,8.84,-2.3043333333333336,553.16,31.75,2
2014,MOH2,Dec,33528.62806451613,156.02064516129033,5.601935483870967,-1.1435483870967742,586.0416129032258,56.08,0
2014,NCH1,Jan,35678.07,245.57516129032257,10.66516129032258,-2.756774193548387,533.3635483870968,68.78,0
2014,NCH1,Feb,38549.325,282.3225,13.165714285714285,0.9214285714285715,675.8078571428572,89.67,0
2014,NCH1,Mar,42382.81741935484,347.7625806451613,15.128064516129033,1.6438709677419354,710.3380645161291,142.08,2.2
2014,NCH1,Apr,46478.78166666667,396.9413333333333,23.741333333333333,9.548,1225.023,119.72,0
2014,NCH1,May,49914.70548387097,416.3793548387097,28.22967741935484,15.765806451612903,1822.7506451612903,89.28999999999999,0
2014,NCH1,Jun,51634.159999999996,381.9626666666667,31.195,19.121666666666666,2250.690666666667,177,0
2014,NCH1,Jul,50824.40225806452,370.6332258064516,30.695483870967742,20.54935483870968,2438.4454838709676,237.04999999999998,0
2014,NCH1,Aug,47843.23903225806,382.02774193548385,29.753870967741936,19.91032258064516,2336.9587096774194,157.63,0
2014,NCH1,Sep,43881.846,305.95533333333333,27.532333333333334,18.795333333333332,2200.737,190.56,0
2014,NCH1,Oct,39795.012903225805,353.9177419354839,24.93967741935484,10.824516129032258,1340.2512903225806,33.510000000000005,0
2014,NCH1,Nov,36390.80133333334,243.15266666666668,15.839333333333332,2.9596666666666667,807.4093333333333,76.94,0
2014,NCH1,Dec,34758.14419354839,199.67612903225807,13.600967741935484,2.7661290322580645,767.7270967741936,96.52,0
2014,NEH1,Jan,33970.42032258065,233.06774193548387,1.9451612903225806,-13.263225806451613,245.85645161290321,11.23,213.05
2014,NEH1,Feb,37515.23321428571,277.8907142857143,0.8396428571428571,-11.781785714285714,253.75357142857143,15.43,359.01
2014,NEH1,Mar,42203.235483870965,404.62774193548387,10.72,-6.029354838709677,242.28806451612903,2.98,120.05
2014,NEH1,Apr,47203.41533333333,370.15933333333334,18.069,3.105,542.3346666666666,112.92,0
2014,NEH1,May,51428.874193548385,401.86806451612904,24.801612903225806,10.119354838709677,1245.6254838709679,134.01,0
2014,NEH1,Jun,53565.34533333333,359.6956666666667,28.414666666666665,16.277,1876.4816666666666,203.29,0
2014,NEH1,Jul,52556.89290322581,429.95612903225805,29.441290322580645,15.596774193548388,1815.7393548387097,12.9,0
2014,NEH1,Aug,48876.03290322581,318.5912903225806,29.313225806451612,17.870322580645162,2070.386129032258,180.88,0
2014,NEH1,Sep,44031.64466666667,347.315,24.546666666666667,11.599666666666666,1411.912,257.09999999999997,0
2014,NEH1,Oct,39042.00580645161,289.7177419354839,19.97258064516129,5.537419354838709,937.7683870967742,53.86,0
2014,NEH1,Nov,34854.29266666667,220.22433333333333,7.621666666666667,-5.936,439.27066666666667,13.020000000000001,42.09
2014,NEH1,Dec,32825.051612903226,143.9474193548387,3.345806451612903,-4.612258064516129,475.9070967741936,36.85,7.52
2014,NEH2,Jan,33892.47516129032,233.19967741935486,5.0283870967741935,-11.115483870967742,238.9883870967742,8.3,250.73000000000002
2014,NEH2,Feb,37468.33714285714,281.7503571428571,-0.3499999999999999,-12.472857142857142,226.3957142857143,17.63,409.8
2014,NEH2,Mar,42195.12129032258,423.1693548387097,11.026129032258064,-6.338387096774194,226.72387096774193,17.38,276.40000000000003
2014,NEH2,Apr,47236.217,414.162,17.136,0.5723333333333334,315.238,19.68,0
2014,NEH2,May,51497.83967741935,434.92709677419356,22.206451612903226,6.669032258064516,647.1445161290322,73.83,0
2014,NEH2,Jun,53653.736,389.47366666666665,26.706,12.746333333333332,1450.7936666666667,228.39,0
2014,NEH2,Jul,52635.993870967744,431.7229032258065,29.40741935483871,14.414516129032258,1670.1687096774194,28.11,0
2014,NEH2,Aug,48922.87387096774,379.0441935483871,29.921935483870968,15.108387096774194,1724.6490322580646,135.73,0
2014,NEH2,Sep,44038.41333333333,360.7323333333333,24.642,9.524000000000001,1218.8783333333333,44.72,0
2014,NEH2,Oct,39007.91322580645,315.89677419354837,20.484516129032258,2.7051612903225806,761.2558064516129,20.62,0
2014,NEH2,Nov,34784.293666666665,232.89466666666667,8.468666666666667,-8.245,362.056,1.84,6.16
2014,NEH2,Dec,32736.572258064516,168.11032258064515,3.3803225806451613,-8.904516129032258,337.68612903225807,27.43,41.61
2014,NEH3,Jan,33853.26870967742,231.51354838709676,5.223870967741935,-9.945806451612903,259.49709677419355,8.7,316.34000000000003
2014,NEH3,Feb,37444.760357142855,288.7557142857143,-0.7592857142857141,-13.247857142857143,225.4607142857143,31.470000000000002,632.13
2014,NEH3,Mar,42191.04096774194,409.8225806451613,10.26032258064516,-5.541290322580645,294.4541935483871,14.24,566.44
2014,NEH3,Apr,47252.706333333335,421.34066666666666,16.687666666666665,0.27466666666666667,352.932,15.799999999999999,1.97
2014,NEH3,May,51532.52483870968,429.8674193548387,21.98709677419355,6.325483870967742,564.6454838709677,57.78,0
2014,NEH3,Jun,53698.204666666665,421.55033333333336,26.688,11.949333333333334,1209.8906666666667,157.34,0
2014,NEH3,Jul,52675.78419354839,433.1667741935484,30.363548387096774,14.763548387096774,1651.1848387096775,10.879999999999999,0
2014,NEH3,Aug,48946.42548387097,386.8525806451613,30.31,14.59032258064516,1652.7974193548387,92.69,0
2014,NEH3,Sep,44041.81533333333,369.50733333333335,25.198333333333334,8.743666666666666,1134.5813333333333,43.54,0
2014,NEH3,Oct,38990.7735483871,308.64,20.403225806451612,2.865483870967742,767.2216129032258,21.68,0
2014,NEH3,Nov,34749.08833333333,222.38533333333334,7.85,-7.562666666666667,385.584,5.93,8.32
2014,NEH3,Dec,32692.058064516128,173.01903225806453,3.445161290322581,-9.359677419354838,317.49387096774194,25.240000000000002,59.870000000000005
2014,NYH1,Jan,33307.96709677419,201.55064516129033,-2.6538709677419354,-12.869677419354838,264.35,56.6,698.76
2014,NYH1,Feb,37117.60178571429,263.13642857142855,-2.3985714285714286,-12.4275,266.18,58.42,1454.73
2014,NYH1,Mar,42134.51096774194,346.9087096774194,1.4493548387096773,-9.415483870967742,330.9932258064516,93.38,1857.04
2014,NYH1,Apr,47481.362,406.61733333333336,13.029,0.3483333333333334,649.7853333333334,97.46,754.73
2014,NYH1,May,52014.56612903226,378.3867741935484,20.31290322580645,8.374193548387098,1133.7674193548387,91.62,0
2014,NYH1,Jun,54317.33433333333,375.069,25.068666666666665,13.266666666666666,1561.9376666666667,101.92,0
2014,NYH1,Jul,53229.24935483871,359.1658064516129,25.58451612903226,14.720645161290323,1707.159677419355,117.31,0
2014,NYH1,Aug,49273.224516129034,353.59,24.433870967741935,13.384193548387097,1553.1490322580646,136.34,0
2014,NYH1,Sep,44088.96366666667,338.27866666666665,22.221,9.993,1276.4843333333333,63.66,0
2014,NYH1,Oct,38753.1,206.4241935483871,15.814516129032258,6.792258064516129,1031.2325806451613,71.13,0
2014,NYH1,Nov,34259.789333333334,170.69366666666667,6.315666666666667,-1.318,589.4093333333333,63.260000000000005,9.22
2014,NYH1,Dec,32072.295483870967,120.55580645161291,2.39,-2.841290322580645,510.5461290322581,74.51,150.13
2014,NYH2,Jan,33307.96709677419,201.55064516129033,-2.6538709677419354,-12.869677419354838,264.35,56.6,698.76
2014,NYH2,Feb,37117.60178571429,263.13642857142855,-2.3985714285714286,-12.4275,266.18,58.42,1454.73
2014,NYH2,Mar,42134.51096774194,346.9087096774194,1.4493548387096773,-9.415483870967742,330.9932258064516,93.38,1857.04
2014,NYH2,Apr,47481.362,406.61733333333336,13.029,0.3483333333333334,649.7853333333334,97.46,754.73
2014,NYH2,May,52014.56612903226,378.3867741935484,20.31290322580645,8.374193548387098,1133.7674193548387,91.62,0
2014,NYH2,Jun,54317.33433333333,375.069,25.068666666666665,13.266666666666666,1561.9376666666667,101.92,0
2014,NYH2,Jul,53229.24935483871,359.1658064516129,25.58451612903226,14.720645161290323,1707.159677419355,117.31,0
2014,NYH2,Aug,49273.224516129034,353.59,24.433870967741935,13.384193548387097,1553.1490322580646,136.34,0
2014,NYH2,Sep,44088.96366666667,338.27866666666665,22.221,9.993,1276.4843333333333,63.66,0
2014,NYH2,Oct,38753.1,206.4241935483871,15.814516129032258,6.792258064516129,1031.2325806451613,71.13,0
2014,NYH2,Nov,34259.789333333334,170.69366666666667,6.315666666666667,-1.318,589.4093333333333,63.260000000000005,9.22
2014,NYH2,Dec,32072.295483870967,120.55580645161291,2.39,-2.841290322580645,510.5461290322581,74.51,150.13
2014,ONH1,Jan,33012.702580645164,175.97709677419354,-5.6735483870967744,-14.22225806451613,241.49548387096775,98.97,738.01
2014,ONH1,Feb,36941.0775,268.3542857142857,-5.7825,-15.491785714285715,210.10321428571427,56.86,2457.45
2014,ONH1,Mar,42104.0664516129,381.96225806451616,-0.7964516129032259,-11.336129032258064,292.03548387096777,34.53,3545.86
2014,ONH1,Apr,47604.61633333333,426.59633333333335,10.622666666666667,-0.36500000000000005,601.2826666666667,101.41,2524.88
2014,ONH1,May,52275.26935483871,416.9067741935484,18.599354838709676,7.1167741935483875,1012.1029032258065,75.1,200.78
2014,ONH1,Jun,54653.081333333335,380.3813333333333,24.749666666666666,12.45,1461.991,61.63,0
2014,ONH1,Jul,53528.97935483871,366.31193548387097,23.63483870967742,12.64516129032258,1490.4706451612903,139.37,0
2014,ONH1,Aug,49449.563870967744,372.63548387096773,23.95193548387097,12.674516129032257,1483.7393548387097,62.370000000000005,0
2014,ONH1,Sep,44114.35533333333,318.56166666666667,20.583,9.099666666666666,1193.1963333333333,203.57,0
2014,ONH1,Oct,38624.97129032258,215.68032258064517,13.740967741935483,4.953870967741936,909.478064516129,73.35,0
2014,ONH1,Nov,33995.12933333333,166.77366666666666,4.146,-3.266,507.72133333333335,67.45,145.66
2014,ONH1,Dec,31736.199677419354,134.83322580645162,1.4209677419354838,-3.9906451612903227,469.0361290322581,32.35,32.83
2014,ONH2,Jan,33411.278387096776,193.70580645161291,-3.787741935483871,-12.519032258064517,275.5548387096774,67.37,360.59
2014,ONH2,Feb,37179.4725,263.2467857142857,-3.820357142857143,-12.888571428571428,260.7789285714286,59.8,943.9200000000001
2014,ONH2,Mar,42145.191612903225,361.45129032258063,0.7319354838709677,-8.000967741935485,366.778064516129,28.47,1317.23
2014,ONH2,Apr,47438.14133333333,394.0063333333333,11.554,1.4463333333333332,673.1586666666667,79.89,201.64000000000001
2014,ONH2,May,51923.2929032258,383.94193548387096,18.338387096774195,8.752258064516129,1133.5651612903225,99.82000000000001,0
2014,ONH2,Jun,54199.943333333336,374.7746666666667,24.769333333333332,14.872666666666667,1711.5883333333334,63.11,0
2014,ONH2,Jul,53124.38161290323,379.3483870967742,24.409032258064517,14.943870967741935,1720.1767741935485,131.76,0
2014,ONH2,Aug,49211.42032258064,362.1583870967742,24.67483870967742,15.503870967741936,1788.675806451613,46.72,0
2014,ONH2,Sep,44080.05733333333,328.38366666666667,21.342666666666666,11.690666666666667,1427.812,163.86,0
2014,ONH2,Oct,38798.02612903226,235.65387096774194,15.38516129032258,7.083225806451613,1042.3516129032257,63.910000000000004,0
2014,ONH2,Nov,34352.44033333333,173.00433333333334,5.807333333333333,-1.227,591.7503333333333,57.5,44.94
2014,ONH2,Dec,32189.80741935484,135.31709677419354,3.1993548387096773,-1.7948387096774194,552.5238709677419,28.580000000000002,0
2014,TXH1,Jan,36955.68096774194,288.40774193548384,15.64516129032258,0.6574193548387097,673.9145161290322,30.45,0
2014,TXH1,Feb,39330.294642857145,309.12642857142856,16.617857142857144,4.209642857142857,882.5660714285714,31.119999999999997,0
2014,TXH1,Mar,42519.14709677419,401.58,20.326129032258066,6.183870967741935,948.3535483870968,44.379999999999995,0
2014,TXH1,Apr,45930.045,426.9596666666667,25.837,13.036999999999999,1268.2930000000001,33.54,0
2014,TXH1,May,48778.375483870965,399.22064516129035,29.1,16.643870967741936,1797.6345161290324,225.34,0
2014,TXH1,Jun,50194.97,393.7416666666667,32.89366666666667,22.636333333333333,2756.1523333333334,41.23,0
2014,TXH1,Jul,49528.746451612904,413.1093548387097,34.395161290322584,22.43709677419355,2719.0564516129034,121.53,0
2014,TXH1,Aug,47063.36935483871,405.8658064516129,35.83870967741935,22.955161290322582,2797.3625806451614,10.66,0
2014,TXH1,Sep,43768.112,350.5246666666667,32.974333333333334,20.667,2434.9266666666667,145.66,0
2014,TXH1,Oct,40365.07419354839,351.02290322580643,29.226774193548387,15.226774193548387,1768.5070967741935,55.47,0
